file_name,signal_mean,signal_std,signal_skew,signal_kurtosis,zcr_mean,zcr_std,rmse_mean,rmse_std,tempo,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_2_mean,spectral_bandwidth_2_std,spectral_bandwidth_3_mean,spectral_bandwidth_3_std,spectral_bandwidth_4_mean,spectral_bandwidth_4_std,spectral_contrast_1_mean,spectral_contrast_2_mean,spectral_contrast_3_mean,spectral_contrast_4_mean,spectral_contrast_5_mean,spectral_contrast_6_mean,spectral_contrast_7_mean,spectral_contrast_1_std,spectral_contrast_2_std,spectral_contrast_3_std,spectral_contrast_4_std,spectral_contrast_5_std,spectral_contrast_6_std,spectral_contrast_7_std,spectral_rolloff_mean,spectral_rolloff_std,mfccs_1_mean,mfccs_2_mean,mfccs_3_mean,mfccs_4_mean,mfccs_5_mean,mfccs_6_mean,mfccs_7_mean,mfccs_8_mean,mfccs_9_mean,mfccs_10_mean,mfccs_11_mean,mfccs_12_mean,mfccs_13_mean,mfccs_14_mean,mfccs_15_mean,mfccs_16_mean,mfccs_17_mean,mfccs_18_mean,mfccs_19_mean,mfccs_20_mean,mfccs_1_std,mfccs_2_std,mfccs_3_std,mfccs_4_std,mfccs_5_std,mfccs_6_std,mfccs_7_std,mfccs_8_std,mfccs_9_std,mfccs_10_std,mfccs_11_std,mfccs_12_std,mfccs_13_std,mfccs_14_std,mfccs_15_std,mfccs_16_std,mfccs_17_std,mfccs_18_std,mfccs_19_std,mfccs_20_std,chroma_stft_1_mean,chroma_stft_2_mean,chroma_stft_3_mean,chroma_stft_4_mean,chroma_stft_5_mean,chroma_stft_6_mean,chroma_stft_7_mean,chroma_stft_8_mean,chroma_stft_9_mean,chroma_stft_10_mean,chroma_stft_11_mean,chroma_stft_12_mean,chroma_stft_1_std,chroma_stft_2_std,chroma_stft_3_std,chroma_stft_4_std,chroma_stft_5_std,chroma_stft_6_std,chroma_stft_7_std,chroma_stft_8_std,chroma_stft_9_std,chroma_stft_10_std,chroma_stft_11_std,chroma_stft_12_std
13753_Video_game_music.wav,0.385,0.462,0.296,-0.888,0.042,0.023,0.447,0.12,143.555,1977.558,530.459,2453.874,337.65,3019.177,284.502,3019.177,284.502,19.861,14.199,19.539,18.022,20.151,22.044,36.134,4.962,4.15,5.841,6.682,5.471,9.304,6.3,4558.922,1258.786,-44.207,81.702,3.559,46.678,15.706,8.021,2.08,13.451,2.519,11.761,2.203,15.301,7.937,13.194,4.619,6.69,-0.94,5.774,-4.246,8.165,69.845,23.116,18.632,24.873,17.727,24.253,15.052,14.811,11.834,8.633,11.505,10.098,8.639,9.144,11.638,8.71,11.233,8.024,10.008,7.995,0.522,0.48,0.447,0.548,0.796,0.769,0.588,0.469,0.468,0.528,0.493,0.518,0.256,0.255,0.222,0.213,0.267,0.28,0.259,0.221,0.227,0.25,0.215,0.244
14543_Lullaby.wav,0.035,0.062,2.808,8.334,0.167,0.128,0.044,0.044,129.199,2220.978,1253.967,2287.933,492.926,2873.057,432.518,2873.057,432.518,21.208,18.03,22.857,21.566,24.102,27.129,44.094,6.241,5.356,6.329,3.833,4.807,6.412,7.912,4346.574,2185.22,-315.092,52.932,-10.007,21.217,-19.24,-18.773,-11.819,-17.413,-30.597,-15.316,-4.253,1.559,-12.726,-2.886,-15.284,-0.439,-14.897,-6.258,-5.462,-5.846,134.803,58.834,30.603,36.625,40.036,16.309,18.234,19.633,24.72,20.277,22.303,12.334,11.22,9.748,12.365,11.294,11.19,9.327,7.723,8.045,0.387,0.525,0.35,0.301,0.247,0.301,0.203,0.181,0.297,0.242,0.384,0.327,0.338,0.356,0.301,0.266,0.212,0.318,0.237,0.206,0.32,0.261,0.341,0.278
15850_Dance_music.wav,0.282,0.361,1.028,0.107,0.061,0.027,0.339,0.123,129.199,2215.822,853.754,2634.787,563.404,3238.803,389.784,3238.803,389.784,22.411,14.089,24.145,22.051,17.584,16.942,31.844,5.354,4.307,5.621,6.226,4.146,3.551,2.198,5015.297,2340.878,-73.537,88.216,18.375,-2.281,-14.55,-4.573,-6.503,3.452,-10.653,-8.039,-10.878,-0.122,-4.507,4.331,-1.956,11.926,11.02,17.2,4.751,1.227,85.989,35.908,19.738,21.932,18.021,17.486,13.637,11.348,12.18,12.733,11.004,11.725,10.275,10.361,12.597,8.982,11.338,13.921,13.324,8.17,0.34,0.237,0.163,0.159,0.137,0.122,0.128,0.288,0.632,0.467,0.337,0.257,0.379,0.274,0.26,0.229,0.216,0.201,0.19,0.261,0.355,0.354,0.338,0.301
18715_Lullaby.wav,0.037,0.054,2.473,4.941,0.109,0.107,0.046,0.028,103.359,2363.372,1313.352,2482.893,425.232,3004.819,288.541,3004.819,288.541,23.076,18.5,22.354,23.839,22.778,21.721,38.565,5.042,4.171,5.489,4.894,4.686,3.746,3.674,5076.763,1876.433,-270.172,77.951,23.73,22.261,-3.855,24.729,-16.645,8.012,-7.149,-3.135,-26.175,-18.317,-19.879,-3.496,-6.106,-10.181,-11.884,-1.017,-5.892,-3.891,69.487,33.302,24.793,12.002,10.853,11.986,8.894,9.187,9.683,8.371,9.01,8.897,11.25,12.519,10.139,11.066,12.002,9.537,9.009,9.945,0.258,0.378,0.162,0.092,0.183,0.25,0.515,0.244,0.228,0.371,0.225,0.343,0.227,0.376,0.224,0.127,0.287,0.202,0.403,0.204,0.229,0.359,0.198,0.401
16715_Lullaby.wav,0.088,0.117,1.539,1.31,0.041,0.034,0.108,0.045,135.999,951.805,930.049,1376.369,801.783,2046.729,732.196,2046.729,732.196,17.758,19.617,27.522,24.258,23.246,25.22,31.799,3.764,4.961,4.33,3.654,3.55,5.51,3.347,1867.918,2161.442,-274.608,159.183,37.852,45.36,20.937,3.826,3.484,-5.296,-8.592,6.327,-14.351,-11.199,-7.68,-10.164,8.102,8.452,-0.572,6.607,-0.039,0.448,88.54,41.342,24.88,18.754,9.108,10.984,8.459,7.254,14.81,13.548,7.701,7.573,9.838,7.981,8.923,6.941,10.442,9.296,10.283,9.76,0.259,0.424,0.194,0.17,0.133,0.336,0.721,0.323,0.276,0.155,0.285,0.252,0.186,0.369,0.165,0.244,0.137,0.226,0.34,0.168,0.319,0.167,0.28,0.26
2742_Theme_music.wav,0.081,0.12,1.485,1.835,0.092,0.037,0.1,0.066,112.347,1665.064,547.672,1916.571,399.895,2503.925,396.385,2503.925,396.385,21.355,13.939,17.009,19.254,25.217,26.075,41.45,4.995,3.624,3.876,3.935,7.897,9.397,8.604,3374.323,1195.488,-173.506,120.994,-14.467,22.902,3.393,6.782,-1.499,3.996,3.235,9.272,-2.782,-3.511,-3.432,6.605,2.135,3.932,-3.51,9.496,2.259,-10.374,134.261,28.304,20.506,7.151,6.246,5.626,5.2,5.297,5.713,7.323,4.819,11.891,5.398,5.25,6.778,6.271,4.687,6.319,6.79,14.596,0.35,0.206,0.198,0.193,0.321,0.25,0.201,0.225,0.373,0.744,0.286,0.363,0.304,0.171,0.258,0.173,0.242,0.278,0.186,0.217,0.209,0.337,0.139,0.323
6271_Wedding_music.wav,0.136,0.168,0.774,-0.345,0.093,0.045,0.167,0.021,107.666,1929.245,421.425,2190.375,272.377,2773.439,227.002,2773.439,227.002,17.59,14.613,19.693,19.905,19.772,20.295,36.76,4.969,3.479,4.014,2.834,2.794,3.243,2.609,4051.831,1019.921,-69.879,109.435,-9.81,22.192,-9.664,3.381,-15.058,-2.273,-18.856,-2.005,-21.609,-3.744,-10.348,-1.958,-1.307,0.868,-7.609,-1.634,-10.114,-2.321,23.056,18.291,11.934,10.399,7.992,6.075,5.022,4.595,6.231,7.146,7.244,7.33,8.869,8.724,8.665,7.906,8.328,8.948,10.386,6.801,0.253,0.483,0.289,0.149,0.126,0.141,0.249,0.212,0.396,0.454,0.322,0.394,0.175,0.337,0.236,0.177,0.175,0.205,0.291,0.213,0.34,0.345,0.251,0.368
8720_Theme_music.wav,0.025,0.032,1.134,0.28,0.065,0.014,0.031,0.007,143.555,1386.582,138.235,1839.431,172.513,2564.054,178.807,2564.054,178.807,21.877,15.065,18.52,19.93,20.268,20.898,36.733,5.303,3.485,3.083,2.588,2.774,3.185,4.75,2604.299,409.237,-251.005,140.315,-13.673,9.833,-10.484,-2.129,-9.012,1.226,-2.411,1.654,-11.901,-2.748,-2.791,-2.288,-7.781,-3.125,-6.706,7.326,-3.339,-7.655,14.764,11.045,9.386,8.323,5.538,4.766,4.883,5.864,4.68,4.825,5.862,5.265,7.146,5.57,6.689,6.274,4.525,5.172,5.534,5.261,0.6,0.278,0.266,0.396,0.292,0.428,0.291,0.584,0.685,0.277,0.291,0.226,0.312,0.175,0.234,0.298,0.242,0.362,0.163,0.245,0.272,0.15,0.276,0.128
2297_Video_game_music.wav,0.083,0.108,1.345,0.788,0.182,0.031,0.106,0.022,151.999,2851.23,289.147,2431.08,146.447,2901.527,118.459,2901.527,118.459,14.649,12.026,13.275,17.946,21.743,16.809,37.806,4.247,3.28,3.171,4.312,5.132,2.303,5.703,5594.704,510.549,-89.298,63.285,-22.992,32.934,4.832,17.659,1.665,17.761,1.953,-0.507,-5.641,4.53,5.117,4.83,-3.958,6.703,-4.579,2.522,-4.688,6.038,48.33,11.322,10.272,11.149,6.507,4.835,6.473,7.16,8.058,8.547,7.087,9.172,9.66,6.788,5.686,5.008,6.196,8.482,7.267,11.381,0.353,0.543,0.213,0.272,0.214,0.171,0.178,0.178,0.194,0.216,0.356,0.374,0.227,0.427,0.198,0.322,0.28,0.222,0.246,0.21,0.246,0.23,0.362,0.407
16417_Dance_music.wav,0.056,0.084,2.537,5.227,0.118,0.083,0.074,0.039,112.347,2471.579,884.435,2583.963,424.44,3132.666,327.236,3132.666,327.236,19.909,14.162,17.575,17.235,17.938,18.697,32.791,4.671,4.351,4.29,4.162,4.966,3.605,3.196,5259.323,1776.349,-158.644,83.588,-7.716,13.976,9.234,8.223,-3.459,6.15,-2.179,10.911,-3.362,1.947,-5.327,1.924,-8.399,0.224,-5.469,1.861,0.914,2.957,77.219,33.145,21.827,15.939,12.28,10.702,10.277,8.058,8.429,6.9,7.337,6.15,6.621,6.872,7.186,6.733,7.195,8.055,9.409,9.103,0.498,0.43,0.473,0.396,0.395,0.443,0.479,0.595,0.466,0.491,0.408,0.395,0.342,0.295,0.325,0.278,0.273,0.313,0.27,0.344,0.297,0.313,0.301,0.28
9575_Dance_music.wav,0.258,0.335,0.989,0.137,0.087,0.062,0.318,0.107,143.555,2491.522,918.79,2807.443,389.985,3379.152,260.547,3379.152,260.547,19.965,15.234,17.869,19.899,17.836,16.478,30.019,4.312,4.213,4.166,5.183,3.824,2.615,3.375,5570.436,1859.231,-30.092,83.439,17.271,18.663,6.917,11.037,3.854,2.132,5.821,6.51,3.24,-1.15,-6.312,4.976,-2.329,2.746,-5.368,-0.85,-8.165,-2.233,55.209,28.315,17.989,15.397,10.18,9.88,9.356,7.55,8.204,7.561,8.011,8.246,8.193,7.392,7.232,6.135,6.029,7.329,6.22,6.474,0.411,0.631,0.43,0.363,0.31,0.28,0.272,0.333,0.639,0.33,0.281,0.364,0.253,0.319,0.251,0.281,0.284,0.291,0.3,0.259,0.32,0.213,0.275,0.31
24694_Jingle.wav,0.144,0.186,1.331,0.72,0.082,0.032,0.176,0.061,95.703,1998.809,481.774,2261.529,394.325,2851.68,331.088,2851.68,331.088,19.866,15.1,17.955,22.213,20.454,20.715,36.471,4.715,3.936,3.965,4.437,4.893,4.529,5.185,4264.793,1299.148,-95.909,102.888,-8.254,14.248,-11.118,3.721,4.691,14.529,4.149,15.056,-7.295,3.212,-2.339,9.545,4.147,6.951,2.482,3.266,-2.99,6.059,44.578,22.157,20.985,13.871,11.921,11.922,9.363,11.76,8.718,9.241,9.591,8.58,9.377,9.535,7.562,8.884,10.013,10.849,10.964,12.685,0.208,0.293,0.186,0.215,0.242,0.351,0.333,0.297,0.446,0.441,0.536,0.286,0.223,0.317,0.185,0.229,0.215,0.31,0.334,0.281,0.385,0.333,0.361,0.254
12838_Wedding_music.wav,0.171,0.217,0.976,0.023,0.101,0.052,0.207,0.067,135.999,1912.563,667.262,1939.244,360.569,2459.645,277.202,2459.645,277.202,22.043,17.557,18.488,20.595,20.092,23.557,47.618,5.629,4.341,4.146,3.953,2.978,5.399,7.703,3780.718,1442.877,-93.284,105.646,-32.952,10.765,-36.133,-1.632,-24.366,-8.847,-27.945,0.234,-22.355,-3.881,-20.756,-15.206,-13.973,-7.989,-8.516,-9.329,-7.683,-3.421,43.883,27.364,20.648,13.024,16.384,6.424,11.499,9.415,6.415,10.089,6.835,10.065,9.027,8.008,6.77,7.359,6.89,5.923,11.289,6.796,0.16,0.092,0.191,0.415,0.572,0.462,0.275,0.2,0.088,0.107,0.194,0.256,0.241,0.161,0.269,0.355,0.347,0.38,0.272,0.262,0.098,0.164,0.216,0.263
4892_Wedding_music.wav,0.059,0.076,1.128,0.285,0.032,0.007,0.073,0.02,89.103,720.243,235.795,1186.084,406.728,1928.562,481.331,1928.562,481.331,23.382,19.705,22.966,20.51,23.088,22.181,35.52,4.843,3.746,4.253,3.629,4.098,4.797,4.854,1103.365,487.202,-293.296,181.155,19.669,15.822,1.985,6.427,-9.335,-13.803,-11.819,-5.26,-7.828,-6.565,-4.569,-1.629,-6.621,-6.219,-10.108,-5.166,-8.701,-8.975,56.481,26.617,16.62,9.522,8.347,6.896,8.05,7.206,6.551,5.953,6.925,6.199,6.786,7.017,5.756,6.764,6.594,6.79,6.502,5.588,0.28,0.156,0.164,0.06,0.104,0.129,0.22,0.688,0.397,0.426,0.254,0.187,0.285,0.167,0.168,0.056,0.126,0.153,0.117,0.4,0.196,0.412,0.237,0.175
3336_Theme_music.wav,0.128,0.172,1.627,1.62,0.083,0.052,0.163,0.053,129.199,2039.565,851.334,2408.068,583.721,3021.037,441.284,3021.037,441.284,16.818,12.828,14.021,15.586,18.987,15.924,31.981,4.666,4.107,4.093,4.498,6.194,4.156,5.809,4513.867,2189.189,-93.162,106.168,12.098,12.845,5.174,18.645,-6.502,3.454,1.308,6.096,-2.516,1.04,-5.372,0.254,-4.936,1.723,-4.466,0.226,-3.169,2.275,98.257,37.139,29.499,19.814,16.464,9.836,9.117,7.467,8.076,5.61,4.875,4.948,6.411,5.64,4.916,4.953,4.873,4.966,5.132,4.732,0.544,0.514,0.636,0.542,0.446,0.57,0.515,0.514,0.586,0.602,0.607,0.547,0.283,0.247,0.288,0.268,0.22,0.276,0.272,0.292,0.262,0.247,0.315,0.279
6977_Christmas_music.wav,0.133,0.175,1.555,1.257,0.12,0.064,0.167,0.05,112.347,2808.776,892.044,2892.96,497.935,3391.312,393.997,3391.312,393.997,21.721,15.955,19.369,20.458,20.949,21.831,31.192,5.438,4.942,4.18,4.616,4.849,6.673,4.315,6283.483,1853.172,-64.22,82.629,15.844,6.972,-5.484,-1.921,6.312,4.825,-8.43,9.765,0.442,4.629,0.443,4.274,-4.031,0.501,-1.513,5.236,-7.458,5.544,51.3,21.418,29.942,13.309,21.122,10.455,14.422,9.428,12.778,8.13,7.747,7.673,7.477,7.686,6.697,7.026,8.521,7.743,7.813,9.106,0.578,0.338,0.325,0.269,0.482,0.531,0.306,0.327,0.241,0.402,0.322,0.351,0.359,0.213,0.305,0.203,0.321,0.338,0.24,0.279,0.204,0.327,0.301,0.227
5821_Soundtrack_music.wav,0.101,0.128,1.093,0.203,0.098,0.027,0.127,0.019,123.047,2106.881,387.817,2305.031,273.803,2856.064,222.488,2856.064,222.488,14.468,13.541,14.973,17.1,17.613,18.079,33.51,3.863,3.121,3.084,2.586,2.706,2.063,2.321,4551.662,982.762,-57.856,106.137,-13.868,22.618,-4.114,12.502,-4.048,3.555,-8.483,3.865,-3.535,7.038,2.604,9.717,-2.853,-2.383,-9.855,-0.711,-4.073,1.378,27.346,17.399,9.072,5.104,3.832,4.357,4.124,4.486,4.324,4.164,4.816,4.99,5.363,4.62,4.051,4.019,4.313,4.485,4.456,4.542,0.447,0.457,0.46,0.426,0.443,0.387,0.455,0.327,0.275,0.386,0.529,0.631,0.199,0.254,0.274,0.271,0.278,0.237,0.278,0.244,0.2,0.239,0.249,0.271
4824_Soundtrack_music.wav,0.145,0.209,1.898,2.656,0.084,0.042,0.196,0.072,129.199,2227.739,581.217,2701.501,314.314,3241.627,249.932,3241.627,249.932,15.649,13.015,14.812,16.552,17.173,18.695,34.126,4.485,3.315,3.65,3.351,2.94,4.019,4.021,5453.47,1285.292,-72.795,91.723,21.296,35.08,5.724,11.282,4.449,9.671,3.035,10.331,-6.107,4.897,-1.573,2.548,0.182,6.775,-1.988,0.672,-7.573,1.569,51.517,17.239,14.454,10.693,11.642,7.285,8.776,5.633,8.119,7.743,7.479,8.559,6.71,6.234,6.931,7.252,5.857,5.192,5.416,5.759,0.513,0.513,0.477,0.532,0.523,0.505,0.628,0.641,0.679,0.578,0.619,0.543,0.243,0.248,0.216,0.268,0.249,0.244,0.273,0.233,0.257,0.243,0.254,0.228
23251_Lullaby.wav,0.106,0.133,1.084,0.157,0.074,0.016,0.132,0.021,135.999,1246.674,173.847,1422.676,158.217,2003.872,168.227,2003.872,168.227,21.434,18.855,23.152,24.339,22.307,21.119,38.61,4.354,3.835,3.92,2.826,3.055,2.836,4.496,2273.195,344.333,-156.504,154.656,-35.353,33.098,-6.682,1.615,-11.347,5.119,-4.443,-1.789,-10.845,-0.803,-3.637,-1.13,-9.094,-2.626,-10.645,-5.418,0.376,4.337,19.09,17.391,6.198,8.397,6.117,6.24,7.249,5.828,5.745,5.74,6.138,3.988,6.455,5.931,4.401,5.439,4.949,6.592,7.692,6.283,0.611,0.174,0.094,0.072,0.252,0.212,0.154,0.509,0.142,0.026,0.034,0.187,0.42,0.115,0.114,0.078,0.359,0.256,0.093,0.389,0.105,0.03,0.048,0.139
8378_Video_game_music.wav,0.098,0.123,0.965,-0.049,0.052,0.012,0.121,0.017,129.199,1436.043,295.505,1951.905,340.018,2610.081,341.318,2610.081,341.318,21.163,14.36,18.111,18.402,18.462,19.237,33.938,4.864,3.681,3.549,2.892,2.24,2.194,3.763,3102.248,884.547,-117.551,135.45,-7.529,35.464,5.115,9.615,-2.885,8.311,3.806,8.074,-5.244,6.278,-1.591,5.785,-1.875,1.404,-4.439,4.101,0.606,6.209,19.016,17.739,12.779,8.035,5.658,5.259,4.76,4.817,4.711,4.205,4.496,4.165,4.159,4.61,4.221,4.205,3.947,4.182,4.424,4.39,0.392,0.595,0.673,0.514,0.479,0.41,0.246,0.189,0.399,0.433,0.235,0.266,0.217,0.294,0.282,0.202,0.297,0.283,0.142,0.15,0.289,0.234,0.134,0.171
15295_Dance_music.wav,0.155,0.206,1.272,0.688,0.085,0.04,0.191,0.078,129.199,1953.401,507.82,2029.318,301.431,2459.052,281.093,2459.052,281.093,25.309,18.281,17.772,20.583,21.894,25.659,61.126,6.768,6.688,4.905,4.758,5.284,6.964,5.006,4280.073,1177.545,-106.396,101.817,-42.647,22.49,-33.618,12.599,-34.54,14.352,-21.781,7.098,-5.069,16.221,8.416,5.858,3.316,-1.643,8.397,6.927,14.266,0.292,48.917,20.879,21.042,23.111,19.399,16.168,14.918,13.242,15.414,12.516,13.025,12.366,13.341,10.412,9.484,8.921,8.231,10.255,9.123,12.04,0.28,0.639,0.301,0.271,0.501,0.265,0.236,0.264,0.508,0.317,0.187,0.235,0.213,0.365,0.213,0.218,0.373,0.213,0.284,0.283,0.375,0.314,0.231,0.248
9305_Video_game_music.wav,0.102,0.144,1.916,2.538,0.073,0.019,0.13,0.063,151.999,1688.043,474.263,2067.25,402.731,2741.31,343.137,2741.31,343.137,18.887,14.796,19.929,19.311,18.8,18.356,37.321,4.824,3.877,5.37,4.104,3.201,2.775,4.542,3446.929,1281.587,-120.267,125.122,-8.17,13.532,-11.481,2.553,-2.56,-6.338,-7.928,-0.969,-6.963,5.628,-5.633,4.556,-6.11,0.519,-7.072,0.999,-7.118,-0.937,57.458,24.553,18.021,11.12,9.725,9.002,7.567,6.558,6.296,7.276,6.002,6.187,6.871,6.107,5.656,5.911,5.371,7.181,6.922,6.998,0.286,0.244,0.471,0.396,0.407,0.28,0.222,0.231,0.305,0.302,0.226,0.304,0.27,0.203,0.385,0.292,0.363,0.274,0.235,0.261,0.33,0.283,0.193,0.286
15315_Christmas_music.wav,0.026,0.034,1.413,1.005,0.092,0.051,0.032,0.012,129.199,1439.425,490.763,1563.293,337.876,2010.553,280.595,2010.553,280.595,25.434,19.345,24.967,26.593,27.033,26.794,52.317,5.621,4.217,4.057,4.475,5.161,6.093,4.206,2946.891,1161.077,-307.923,140.345,-37.66,43.42,-24.177,7.881,-29.727,5.205,-18.354,-4.821,-8.554,-4.607,-2.25,-6.805,1.847,-15.296,-2.959,-9.174,7.089,-5.453,45.357,29.634,14.375,8.719,12.763,14.529,7.791,17.678,10.319,9.357,14.142,10.97,7.739,8.384,11.485,9.189,7.482,10.336,13.035,14.219,0.454,0.145,0.203,0.307,0.138,0.162,0.115,0.41,0.237,0.124,0.285,0.158,0.457,0.128,0.269,0.301,0.152,0.257,0.098,0.363,0.23,0.113,0.361,0.102
4579_Theme_music.wav,0.052,0.067,1.598,1.409,0.15,0.023,0.064,0.022,129.199,2158.28,167.032,1579.412,102.038,1918.439,101.038,1918.439,101.038,18.143,14.028,17.988,22.199,20.636,26.785,54.152,3.019,3.428,3.799,3.504,2.816,2.684,2.959,3898.33,162.663,-176.067,108.695,-82.862,35.296,-25.353,37.577,14.644,-2.94,-18.62,-6.068,-12.652,5.025,-0.406,-14.109,5.023,4.488,-5.365,1.285,-2.45,1.677,24.695,11.38,9.505,6.573,7.526,5.872,5.007,5.441,6.263,6.526,7.007,7.925,7.137,5.553,5.629,6.521,7.778,6.526,6.281,7.674,0.39,0.167,0.316,0.324,0.548,0.254,0.356,0.294,0.117,0.224,0.129,0.364,0.361,0.115,0.313,0.243,0.374,0.216,0.316,0.261,0.093,0.263,0.096,0.293
10494_Jingle.wav,0.099,0.128,1.152,0.357,0.117,0.051,0.125,0.026,123.047,2719.591,632.488,2883.659,323.802,3350.683,245.441,3350.683,245.441,18.509,14.922,20.09,19.707,19.506,17.44,31.337,5.427,3.808,4.813,3.961,4.047,3.275,2.172,6412.658,1207.239,-78.367,79.779,16.694,18.999,2.643,9.918,-2.887,6.202,-5.582,5.777,-2.798,2.931,-2.486,5.931,-3.841,4.825,-3.101,-1.111,-8.807,-3.891,39.281,17.885,15.162,11.381,11.818,8.51,9.906,7.048,9.312,8.084,6.568,5.814,7.231,7.244,6.83,6.025,5.447,6.731,8.042,9.272,0.219,0.394,0.505,0.27,0.317,0.22,0.263,0.291,0.344,0.567,0.305,0.272,0.199,0.288,0.36,0.185,0.301,0.187,0.256,0.259,0.251,0.356,0.229,0.265
21044_Jingle.wav,0.088,0.111,1.064,0.133,0.155,0.053,0.11,0.017,117.454,2442.039,636.135,2184.666,334.54,2646.739,286.49,2646.739,286.49,16.112,13.022,16.138,17.972,17.863,19.255,52.077,4.659,3.345,3.369,3.071,2.316,2.199,6.916,4698.838,1168.746,-59.698,91.361,-31.744,35.299,-9.205,9.115,-5.781,9.546,-3.553,8.568,-3.312,5.218,-5.087,2.178,-2.359,0.346,-9.535,-2.488,-0.676,5.283,19.876,24.091,17.441,20.099,12.888,7.977,10.924,7.487,7.546,7.453,6.225,7.273,6.575,5.832,6.726,5.788,5.825,7.492,6.608,6.199,0.4,0.392,0.363,0.384,0.642,0.434,0.507,0.405,0.397,0.322,0.366,0.61,0.227,0.269,0.23,0.207,0.311,0.207,0.287,0.242,0.236,0.208,0.209,0.29
3083_Dance_music.wav,0.14,0.192,1.47,1.321,0.164,0.078,0.18,0.065,143.555,3396.17,818.811,2923.921,221.815,3317.336,159.666,3317.336,159.666,19.388,13.792,15.422,15.844,15.404,15.571,32.606,5.047,4.067,3.83,3.448,2.769,2.826,2.66,6921.085,1120.672,-34.718,50.116,9.893,25.064,-1.958,12.423,4.713,9.338,-0.531,10.295,-1.4,2.859,-2.094,-0.497,-3.521,6.517,-6.681,0.657,-2.32,1.375,53.307,26.398,18.842,17.19,16.554,11.297,8.949,9.158,8.228,7.439,8.578,6.949,8.784,6.239,7.416,9.622,5.745,5.892,5.817,5.414,0.537,0.591,0.603,0.539,0.533,0.492,0.501,0.623,0.657,0.616,0.688,0.511,0.248,0.229,0.272,0.234,0.24,0.254,0.228,0.271,0.275,0.27,0.267,0.231
23448_Soundtrack_music.wav,0.194,0.248,1.198,0.399,0.107,0.067,0.235,0.081,117.454,2827.276,1084.185,2669.324,628.331,3121.493,524.996,3121.493,524.996,23.302,15.219,19.725,19.454,19.438,21.265,33.299,4.205,3.662,3.907,3.49,3.462,4.655,5.282,5895.249,2144.735,-61.975,71.305,-5.947,21.092,11.487,10.182,2.872,20.292,-9.331,11.558,14.142,10.893,11.495,8.992,5.656,10.181,0.133,7.502,0.285,3.148,50.268,35.182,30.027,17.48,15.03,11.158,11.662,12.437,13.413,9.593,11.27,10.381,8.765,8.681,8.708,8.509,9.256,7.97,8.287,8.131,0.522,0.377,0.427,0.508,0.632,0.557,0.498,0.414,0.371,0.441,0.46,0.5,0.301,0.244,0.273,0.281,0.301,0.291,0.263,0.249,0.235,0.281,0.29,0.283
20959_Lullaby.wav,0.087,0.109,0.9,-0.129,0.073,0.024,0.107,0.02,129.199,1567.724,330.297,1845.066,333.625,2456.276,349.602,2456.276,349.602,26.308,16.818,21.506,19.845,22.407,26.581,38.892,5.937,3.962,3.68,2.81,2.574,5.867,7,3073.84,854.513,-161.604,117.862,-27.451,39.172,7.655,-18.299,-25.666,-8.5,-20.608,-15.259,-23.931,-9.68,-12.182,-13.585,-16.527,-0.051,-4.839,-16.515,-16.601,-4.079,41.235,19.7,13.04,8.528,10.056,8.502,8.202,8.203,9.035,7.14,7.725,6.648,6.429,6.015,7.244,7.888,6.63,7.351,6.118,5.764,0.71,0.216,0.125,0.118,0.29,0.261,0.203,0.359,0.175,0.231,0.201,0.424,0.341,0.155,0.139,0.135,0.33,0.28,0.198,0.344,0.185,0.286,0.239,0.259
20795_Christmas_music.wav,0.153,0.204,1.458,1.119,0.209,0.111,0.193,0.063,107.666,3588.491,953.669,2945.56,247.676,3322.335,182.519,3322.335,182.519,19.371,14.165,18.074,17.913,22.742,20.648,35.551,5.72,3.69,4.21,3.782,6.937,6.14,5.882,7119.515,1107.115,-28.92,47.327,14.311,17.714,-3.188,16.564,0.999,7.273,-3.323,10.807,2.242,3.88,-1.581,8.941,1.97,6.546,1.356,5.973,-2.494,-1.628,47.565,27.929,20.54,13.237,12.83,9.698,9.478,10.038,8.875,9.261,8.159,9.193,8.662,8.203,9.335,8,9.031,10.435,8.593,9.551,0.384,0.339,0.524,0.356,0.374,0.393,0.42,0.481,0.477,0.66,0.586,0.382,0.32,0.2,0.317,0.219,0.222,0.24,0.252,0.287,0.265,0.29,0.294,0.244
12791_Soundtrack_music.wav,0.027,0.039,2.534,4.701,0.046,0.023,0.033,0.021,99.384,1069.005,407.217,1797.192,489.955,2677.403,486.548,2677.403,486.548,17.785,13.31,17.787,16.168,20.434,22.281,38.27,4.417,3.468,3.577,2.426,3.262,5.545,6.041,1849.095,1141.588,-318.199,170.915,10.159,-4.069,28.179,0.243,0.672,-8.641,-7.22,1.33,-10.005,1.517,-7.464,6.006,-6.909,0.448,-10.804,5.54,-6.63,0.501,42.8,24.521,24.457,13.265,12.539,13.143,10.629,11.464,10.064,9.713,9.642,7.848,6.621,7.911,8.377,7.05,7.277,6.764,5.755,5.754,0.451,0.435,0.725,0.453,0.328,0.292,0.372,0.276,0.45,0.677,0.337,0.305,0.331,0.222,0.282,0.216,0.254,0.198,0.256,0.21,0.275,0.305,0.202,0.229
